노드,Betweenness,소관위원회,Id,Label,Party,Reselection,District_Type,Gender,Role,Importance,Final_Importance
김현미,0.0,국토교통위원회,김현미,김현미,더불어민주당,3선,지역구,여,Representative,0.5372955133516878,0.0
문미옥,0.0,국토교통위원회,문미옥,문미옥,더불어민주당,초선,비례대표,여,Representative,0.3542828873224695,0.0
김성식,0.0,국토교통위원회,김성식,김성식,국민의당,재선,지역구,남,Representative,1.2630624263755816,0.0
김종태,7.295756867898824e-05,국토교통위원회,김종태,김종태,자유한국당,재선,지역구,남,Representative,0.4863851342735198,3.548547683819924e-05
안철수,0.0,국토교통위원회,안철수,안철수,국민의당,재선,지역구,남,Representative,0.3712323266408756,0.0
한정애,0.0027267757868185,보건복지위원회,한정애,한정애,더불어민주당,재선,지역구,여,Representative,0.4432117996184036,0.0012085392036317159
강병원,0.002133711588058,보건복지위원회,강병원,강병원,더불어민주당,초선,지역구,남,Representative,0.3711053074374737,0.0007918316948691643
기동민,0.0143778483713539,보건복지위원회,기동민,기동민,더불어민주당,초선,지역구,남,Representative,0.1406386680233549,0.0020220814439889747
김상희,0.0237333947309167,보건복지위원회,김상희,김상희,더불어민주당,3선,지역구,여,Representative,0.549508602610133,0.013041704573780729
김영진,0.0004543445076648,보건복지위원회,김영진,김영진,더불어민주당,초선,지역구,남,Representative,0.1323556283416291,6.013505279554272e-05
김정우,0.0021678697374336,보건복지위원회,김정우,김정우,더불어민주당,초선,지역구,남,Representative,0.4417726916628472,0.0009577056490804713
김종민,0.0013842134575175,보건복지위원회,김종민,김종민,더불어민주당,초선,지역구,남,Representative,0.5934295202694789,0.0008214331280451668
박경미,0.0009493059296369,보건복지위원회,박경미,박경미,더불어민주당,초선,비례대표,여,Representative,0.5361234903354704,0.0005089452083930933
박홍근,0.0005782705487505,보건복지위원회,박홍근,박홍근,더불어민주당,재선,지역구,남,Representative,0.4380480284960645,0.0002533102738174939
서영교,0.0131911166487343,보건복지위원회,서영교,서영교,더불어민주당,재선,지역구,여,Representative,0.4822796444107599,0.006361807046732433
손금주,0.0023265366893069,보건복지위원회,손금주,손금주,국민의당,초선,지역구,남,Representative,1.3417577348471896,0.0031216485982833056
윤준호,0.0,보건복지위원회,윤준호,윤준호,더불어민주당,초선,지역구,남,Representative,0.8409997210125054,0.0
제윤경,0.002288735498905,보건복지위원회,제윤경,제윤경,더불어민주당,초선,비례대표,여,Representative,0.2928274618467911,0.0006702046069830002
진선미,0.0025194837083052,보건복지위원회,진선미,진선미,더불어민주당,재선,지역구,여,Representative,0.7038169878391717,0.0017732554344892322
허윤정,0.0001249329440339,보건복지위원회,허윤정,허윤정,더불어민주당,초선,비례대표,여,Representative,-0.0,-0.0
백혜련,0.0041376376102306,보건복지위원회,백혜련,백혜련,더불어민주당,초선,지역구,여,Representative,0.2873528638507782,0.0011889620168764527
송영길,0.0016451539961304,보건복지위원회,송영길,송영길,더불어민주당,4선,지역구,남,Representative,0.4968450830667373,0.0008173866738649835
이개호,0.0027834062063721,보건복지위원회,이개호,이개호,더불어민주당,재선,지역구,남,Representative,0.9076344805120292,0.0025263154461744987
이원욱,0.0025310516315063,보건복지위원회,이원욱,이원욱,더불어민주당,재선,지역구,남,Representative,0.3714494969930796,0.0009401578553865286
임종성,0.0039778683501748,보건복지위원회,임종성,임종성,더불어민주당,초선,지역구,남,Representative,0.5180000225410992,0.0020605358950560714
김경협,0.0009281190080042,보건복지위원회,김경협,김경협,더불어민주당,재선,지역구,남,Representative,0.2751830860421476,0.0002554026528369724
강창일,0.004620803974999,보건복지위원회,강창일,강창일,더불어민주당,4선,지역구,남,Representative,0.8418881333730888,0.0038902000331948565
김병기,0.0022276195725021,보건복지위원회,김병기,김병기,더불어민주당,초선,지역구,남,Representative,0.1877751940353654,0.0004182916974635596
김영호,0.0043197386822199,보건복지위원회,김영호,김영호,더불어민주당,초선,지역구,남,Representative,0.4539708046944207,0.0019610352456369846
박완주,0.0011038787529762,보건복지위원회,박완주,박완주,더불어민주당,재선,지역구,남,Representative,0.7029909046961353,0.0007760167232295805
설훈,0.0013470274759894,보건복지위원회,설훈,설훈,더불어민주당,4선,지역구,남,Representative,0.2947522077855856,0.0003970393224957205
인재근,0.0135266845959417,보건복지위원회,인재근,인재근,더불어민주당,재선,지역구,여,Representative,0.4706617600587874,0.006366493179686007
권미혁,0.0076230177225271,보건복지위원회,권미혁,권미혁,더불어민주당,초선,지역구,여,Representative,0.4592713852034786,0.003501033908855688
김철민,0.0074828228267793,보건복지위원회,김철민,김철민,더불어민주당,초선,지역구,남,Representative,0.4943055978963909,0.0036988012113439036
서삼석,0.0001271189612757,보건복지위원회,서삼석,서삼석,더불어민주당,초선,지역구,남,Representative,0.3135534965130757,3.9858594781106e-05
소병훈,0.0041219473056158,보건복지위원회,소병훈,소병훈,더불어민주당,초선,지역구,남,Representative,0.5375988645747761,0.002215954191336112
송갑석,0.0,보건복지위원회,송갑석,송갑석,더불어민주당,초선,지역구,남,Representative,0.1128634081839454,0.0
우원식,0.000866420104581,보건복지위원회,우원식,우원식,더불어민주당,3선,지역구,남,Representative,0.2682558233303833,0.00023242223850437294
정춘숙,0.0100666977425256,보건복지위원회,정춘숙,정춘숙,더불어민주당,초선,비례대표,여,Representative,0.6218718977568765,0.006260196429289259
김민기,0.0017453767778833,보건복지위원회,김민기,김민기,더불어민주당,재선,지역구,남,Representative,0.1891638569535047,0.0003301622031414855
김병관,0.0,보건복지위원회,김병관,김병관,더불어민주당,초선,지역구,남,Representative,0.4357562473746135,0.0
송옥주,0.002562087221672,보건복지위원회,송옥주,송옥주,더불어민주당,초선,비례대표,여,Representative,0.5052940578089671,0.0012946074486991474
윤후덕,0.0101479654589068,보건복지위원회,윤후덕,윤후덕,더불어민주당,재선,지역구,남,Representative,0.3602653219661517,0.0036559600433544444
이상민,7.386546027339993e-05,보건복지위원회,이상민,이상민,더불어민주당,4선,지역구,남,Representative,0.6302132597162741,4.6550992499342314e-05
이인영,0.0001774706033625,보건복지위원회,이인영,이인영,더불어민주당,3선,지역구,남,Representative,0.1211476890856317,2.1500153477999614e-05
장병완,0.0018055569801462,보건복지위원회,장병완,장병완,국민의당,3선,지역구,남,Representative,0.8364677546616743,0.0015102901930966052
최운열,0.0004703913110987,보건복지위원회,최운열,최운열,더불어민주당,초선,비례대표,남,Representative,0.459943821659768,0.0002163535773022849
홍의락,0.0020525193459597,보건복지위원회,홍의락,홍의락,더불어민주당,재선,지역구,남,Representative,0.5274233799288646,0.0010825466908154476
김광수,0.0082321287030167,보건복지위원회,김광수,김광수,국민의당,초선,지역구,남,Representative,0.7050580980902613,0.005804129006583204
김경진,0.012188749996627,보건복지위원회,김경진,김경진,국민의당,초선,지역구,남,Representative,1.3711841868583572,0.0167130212529448
김종회,0.0045314221826524,보건복지위원회,김종회,김종회,국민의당,초선,지역구,남,Representative,1.05317158253419,0.004772365071234562
박주현,0.000592110352435,보건복지위원회,박주현,박주현,국민의당,초선,비례대표,여,Representative,0.6812471540561623,0.000403373492483535
오영훈,0.0020172057794008,보건복지위원회,오영훈,오영훈,더불어민주당,초선,지역구,남,Representative,0.7649594424293005,0.0015430806082755986
유성엽,0.0008704693118529,보건복지위원회,유성엽,유성엽,국민의당,3선,지역구,남,Representative,1.0788643249197116,0.0009391182864955049
장정숙,0.0104629246187035,보건복지위원회,장정숙,장정숙,국민의당,초선,비례대표,여,Representative,1.0742364163183826,0.011239654646605427
정동영,0.0007008170103581,보건복지위원회,정동영,정동영,국민의당,4선,지역구,남,Representative,1.1063278234248168,0.000775333357688564
정인화,0.0054250318133899,보건복지위원회,정인화,정인화,국민의당,초선,지역구,남,Representative,1.152650910093734,0.006253167856991329
채이배,0.0065705395496568,보건복지위원회,채이배,채이배,국민의당,초선,비례대표,남,Representative,1.231055717778328,0.008088700281493643
최도자,0.0340169147940183,보건복지위원회,최도자,최도자,국민의당,초선,비례대표,여,Representative,1.2596089727347155,0.042848011099297735
김승희,0.0326063711307899,보건복지위원회,김승희,김승희,자유한국당,초선,비례대표,여,Representative,0.3319279231870295,0.010822965052108608
김명연,0.0105088290025756,보건복지위원회,김명연,김명연,자유한국당,재선,지역구,남,Representative,0.1923901370296166,0.002021795051826329
김상훈,0.0095471427662342,보건복지위원회,김상훈,김상훈,자유한국당,재선,지역구,남,Representative,0.1847431044523968,0.0017637687932843492
김정재,0.0048865936944125,보건복지위원회,김정재,김정재,자유한국당,초선,지역구,여,Representative,0.2044480865242837,0.0009990547304442661
박성중,0.0012118118319892,보건복지위원회,박성중,박성중,자유한국당,초선,지역구,남,Representative,0.1599671130327059,0.00019385004030218674
박인숙,0.0166352813240432,보건복지위원회,박인숙,박인숙,자유한국당,재선,지역구,여,Representative,0.5061732872045339,0.008420335031363139
윤종필,0.0186780584232797,보건복지위원회,윤종필,윤종필,자유한국당,초선,비례대표,여,Representative,0.3873171504317463,0.00723433236410237
정태옥,0.0024193107430193,보건복지위원회,정태옥,정태옥,자유한국당,초선,지역구,남,Representative,0.3062475812524373,0.0007409080633476975
추경호,0.0017991923767852,보건복지위원회,추경호,추경호,자유한국당,초선,지역구,남,Representative,0.1387872488569416,0.0002497049601383998
홍일표,0.0,보건복지위원회,홍일표,홍일표,자유한국당,3선,지역구,남,Representative,0.7569146892318556,0.0
강석진,0.0097632721038393,보건복지위원회,강석진,강석진,자유한국당,초선,지역구,남,Representative,0.6089939732328231,0.005945773870270279
김기선,0.0046675652320603,보건복지위원회,김기선,김기선,자유한국당,재선,지역구,남,Representative,0.2058944226376191,0.00096102564857848
김성원,0.0019577906046478,보건복지위원회,김성원,김성원,자유한국당,초선,지역구,남,Representative,0.1487072947006423,0.0002911377444075091
송언석,0.0005324706499779,보건복지위원회,송언석,송언석,자유한국당,초선,지역구,남,Representative,0.1908856424447248,0.00010164100210399163
