대표발의자_정당,공동발의자_정당,협력지수,파일명,평균_혼합성지수(소관위원회에 따른)
기본소득당,열린민주당,0.015891043154093204,21대_소관위원회_정무위원회.csv,0.0803398185536735
기본소득당,정의당,0.025863030005593587,21대_소관위원회_정무위원회.csv,0.0803398185536735
더불어민주당,국민의당,0.0053238657437905965,21대_소관위원회_정무위원회.csv,0.0803398185536735
더불어민주당,국민의힘,0.027526975184977733,21대_소관위원회_정무위원회.csv,0.0803398185536735
더불어민주당,기본소득당,0.06496631247525315,21대_소관위원회_정무위원회.csv,0.0803398185536735
더불어민주당,더불어민주당,0.9465019956377674,21대_소관위원회_정무위원회.csv,0.0803398185536735
더불어민주당,시대전환,0.017657265106379782,21대_소관위원회_정무위원회.csv,0.0803398185536735
더불어민주당,열린민주당,0.10424842696907174,21대_소관위원회_정무위원회.csv,0.0803398185536735
더불어민주당,정의당,0.039444796442407,21대_소관위원회_정무위원회.csv,0.0803398185536735
더불어민주당,진보당,0.012535414694482046,21대_소관위원회_정무위원회.csv,0.0803398185536735
열린민주당,국민의힘,0.004355107839072184,21대_소관위원회_정무위원회.csv,0.0803398185536735
열린민주당,더불어민주당,0.04672081632543905,21대_소관위원회_정무위원회.csv,0.0803398185536735
열린민주당,열린민주당,0.012763993017791393,21대_소관위원회_정무위원회.csv,0.0803398185536735
정의당,국민의당,0.0057706181038111775,21대_소관위원회_정무위원회.csv,0.0803398185536735
정의당,국민의힘,0.01841784084358029,21대_소관위원회_정무위원회.csv,0.0803398185536735
정의당,기본소득당,0.03580574370197164,21대_소관위원회_정무위원회.csv,0.0803398185536735
정의당,더불어민주당,0.07338808119102916,21대_소관위원회_정무위원회.csv,0.0803398185536735
정의당,시대전환,0.038277950117547636,21대_소관위원회_정무위원회.csv,0.0803398185536735
정의당,열린민주당,0.06117641492073348,21대_소관위원회_정무위원회.csv,0.0803398185536735
정의당,정의당,0.5095435994118357,21대_소관위원회_정무위원회.csv,0.0803398185536735
정의당,진보당,0.04529108136578383,21대_소관위원회_정무위원회.csv,0.0803398185536735
진보당,국민의힘,0.009470545808636524,21대_소관위원회_정무위원회.csv,0.0803398185536735
진보당,기본소득당,0.07671455149152694,21대_소관위원회_정무위원회.csv,0.0803398185536735
진보당,더불어민주당,0.026609083289840622,21대_소관위원회_정무위원회.csv,0.0803398185536735
진보당,열린민주당,0.04626061513778074,21대_소관위원회_정무위원회.csv,0.0803398185536735
진보당,정의당,0.1581094015129315,21대_소관위원회_정무위원회.csv,0.0803398185536735
국민의당,국민의당,0.07749842582921286,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
국민의당,국민의힘,0.050136297478863015,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
국민의힘,국민의당,0.06880077838533852,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
국민의힘,국민의힘,0.9625179674852231,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
국민의힘,더불어민주당,0.011401631794581707,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
국민의힘,시대전환,0.019645329147702863,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
국민의힘,열린민주당,0.001217250507210856,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
국민의힘,정의당,0.004070391449441214,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
기본소득당,더불어민주당,0.030680332139219408,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
기본소득당,열린민주당,0.027186362391351842,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
더불어민주당,국민의당,0.0066127627394209935,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
더불어민주당,국민의힘,0.032619865524872574,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
더불어민주당,기본소득당,0.020771514782004463,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
더불어민주당,더불어민주당,0.9709584768621176,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
더불어민주당,시대전환,0.01951144067868817,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
더불어민주당,열린민주당,0.10245890244024139,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
더불어민주당,정의당,0.020213252908032425,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
더불어민주당,진보당,0.007110641999784905,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
시대전환,국민의힘,0.043269565213538426,21대_소관위원회_산업통상자원중소벤처기업위원회.csv,0.04387931586701685
